,state,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,ViolentCrimesPerPop,highCrime
1816,49,Clearfieldcity,10,0.02,0.87,0.09,0.79,0.25,0.15,0.7,0.69,0.51,0.15,0.03,1.0,0.25,0.75,0.44,0.39,0.21,0.29,0.57,0.22,0.12,0.12,0.15,0.03,0.15,0.2,0.24,0.03,0.46,0.12,0.21,0.18,0.4,0.48,0.4,0.15,0.53,0.28,0.42,0.51,0.48,0.46,0.85,0.7,0.71,0.71,0.62,0.45,0.46,0.01,0.21,0.01,0.6,0.57,0.59,0.69,0.19,0.16,0.15,0.16,0.82,0.1,0.71,0.72,0.81,0.84,0.76,0.44,0.3,0.42,0.5,0.02,0.8,0.44,0.11,0.35,0.69,0.31,0.11,0.13,0.1,0.08,0.22,0.24,0.28,0.23,0.26,0.51,0.25,0.0,0.0,0.13,0.48,0.36,0.26,0.12,0.02,0.24,0.04,0.0,0.07,false
1817,49,Logancity,5,0.04,0.6,0.01,0.87,0.31,0.06,0.73,0.96,0.86,0.24,0.05,1.0,0.16,0.67,0.85,0.49,0.3,0.21,0.36,0.18,0.14,0.14,0.11,0.09,0.13,0.23,0.25,0.06,0.57,0.1,0.14,0.6,0.43,0.51,0.55,0.74,0.45,0.45,0.2,0.64,0.21,0.21,0.65,0.83,0.87,0.86,0.74,0.6,0.51,0.0,0.05,0.02,1.0,1.0,0.97,0.93,0.59,0.52,0.43,0.37,0.8,0.12,0.63,0.62,0.61,0.69,0.57,0.3,0.41,0.61,0.0,0.02,0.88,0.29,0.02,0.35,0.54,0.31,0.09,0.13,0.12,0.13,0.18,0.18,0.19,0.17,0.42,0.37,0.21,0.0,0.0,0.23,0.57,0.24,0.23,0.23,0.04,0.19,0.05,0.0,0.04,false
1818,49,Midvalecity,6,0.0,0.4,0.01,0.81,0.24,0.28,0.51,0.71,0.53,0.34,0.02,1.0,0.16,0.53,0.14,0.31,0.46,0.47,0.51,0.15,0.15,0.15,0.39,0.07,0.16,0.22,0.25,0.02,0.55,0.29,0.45,0.2,0.45,0.55,0.4,0.23,0.59,0.2,0.75,0.44,0.68,0.74,0.52,0.38,0.45,0.43,0.41,0.5,0.45,0.01,0.21,0.01,0.45,0.53,0.7,0.75,0.24,0.26,0.31,0.3,0.76,0.22,0.43,0.36,0.44,0.54,0.42,0.26,0.35,0.76,0.0,0.02,0.73,0.25,0.29,0.19,0.63,0.45,0.49,0.11,0.1,0.08,0.23,0.2,0.19,0.19,0.32,0.49,0.37,0.0,0.01,0.23,0.69,0.36,0.67,0.62,0.01,0.29,0.21,0.0,0.2,true
1819,49,Murraycity,4,0.03,0.45,0.01,0.94,0.09,0.08,0.43,0.53,0.31,0.33,0.05,1.0,0.29,0.71,0.35,0.44,0.37,0.18,0.47,0.29,0.28,0.26,0.3,0.17,0.28,0.42,0.33,0.02,0.2,0.06,0.26,0.32,0.15,0.66,0.3,0.35,0.35,0.41,0.61,0.32,0.61,0.64,0.59,0.64,0.73,0.7,0.64,0.55,0.55,0.01,0.08,0.01,0.17,0.24,0.28,0.29,0.04,0.05,0.05,0.05,0.9,0.03,0.53,0.46,0.49,0.62,0.32,0.59,0.14,0.55,0.5,0.03,0.81,0.53,0.05,0.31,0.69,0.2,0.19,0.16,0.15,0.14,0.29,0.26,0.25,0.25,0.23,0.41,0.22,0.0,0.02,0.09,0.73,0.51,0.81,0.74,0.03,0.27,0.15,0.0,0.11,true
1820,49,NorthOgdencity,1,0.0,0.97,0.0,0.97,0.06,0.03,0.7,0.53,0.31,0.18,0.02,1.0,0.49,0.74,0.65,0.59,0.29,0.04,0.5,0.42,0.23,0.22,0.72,0.14,0.29,0.32,0.3,0.0,0.06,0.03,0.08,0.5,0.24,0.64,0.45,0.43,0.24,0.61,0.11,0.32,0.17,0.14,1.0,0.91,0.94,0.94,0.87,0.37,0.42,0.0,0.02,0.0,0.41,0.39,0.49,0.51,0.04,0.04,0.04,0.04,0.94,0.01,1.0,1.0,1.0,1.0,0.8,0.91,0.16,0.13,0.5,0.0,0.97,0.9,0.4,0.5,0.71,0.0,0.11,0.18,0.16,0.14,0.26,0.26,0.31,0.28,0.21,0.42,0.19,0.0,0.0,0.04,0.78,0.7,0.74,0.71,0.02,0.16,0.08,0.0,0.02,false
1821,49,Ogdencity,1,0.09,0.43,0.05,0.81,0.11,0.22,0.47,0.54,0.38,0.47,0.1,1.0,0.2,0.44,0.22,0.42,0.53,0.47,0.62,0.22,0.19,0.2,0.19,0.12,0.21,0.21,0.24,0.09,0.44,0.26,0.43,0.25,0.54,0.41,0.41,0.31,0.5,0.35,0.74,0.39,0.64,0.71,0.54,0.51,0.56,0.55,0.59,0.57,0.56,0.03,0.21,0.02,0.36,0.43,0.46,0.54,0.1,0.1,0.1,0.11,0.82,0.11,0.46,0.39,0.44,0.48,0.4,0.51,0.21,0.6,0.0,0.16,0.55,0.5,1.0,0.59,0.29,0.35,0.24,0.09,0.08,0.08,0.13,0.18,0.2,0.17,0.39,0.39,0.32,0.12,0.14,0.11,0.66,0.54,0.67,0.63,0.07,0.2,0.16,0.0,0.24,true
1822,49,Oremcity,2,0.09,1.0,0.0,0.95,0.09,0.05,0.66,0.64,0.4,0.16,0.11,1.0,0.32,0.73,0.44,0.47,0.31,0.24,0.42,0.29,0.16,0.15,0.06,0.07,0.16,0.16,0.21,0.05,0.23,0.08,0.15,0.49,0.24,0.57,0.36,0.64,0.34,0.51,0.12,0.35,0.23,0.19,1.0,0.87,0.91,0.87,0.8,0.28,0.27,0.0,0.03,0.01,0.51,0.5,0.57,0.57,0.11,0.09,0.1,0.09,0.9,0.04,1.0,1.0,1.0,1.0,0.81,0.67,0.3,0.31,0.5,0.02,0.95,0.62,0.12,0.35,0.73,0.1,0.06,0.16,0.14,0.14,0.24,0.21,0.24,0.21,0.3,0.43,0.15,0.0,0.0,0.08,0.67,0.5,0.67,0.61,0.05,0.31,0.12,0.0,0.03,false
1823,49,PleasantGrovecity,8,0.01,1.0,0.0,0.98,0.03,0.04,0.69,0.56,0.31,0.2,0.02,1.0,0.33,0.7,0.65,0.42,0.41,0.3,0.51,0.28,0.12,0.11,0.0,0.15,0.24,0.24,0.28,0.01,0.21,0.05,0.22,0.32,0.33,0.54,0.45,0.56,0.5,0.39,0.23,0.33,0.2,0.22,1.0,0.9,0.91,0.89,0.82,0.36,0.39,0.0,0.05,0.0,0.45,0.48,0.44,0.47,0.04,0.04,0.03,0.03,0.94,0.04,1.0,1.0,1.0,1.0,0.92,0.79,0.33,0.24,0.5,0.0,0.94,0.77,0.82,0.62,0.67,0.2,0.3,0.13,0.12,0.11,0.22,0.2,0.24,0.23,0.37,0.54,0.25,0.0,0.0,0.04,0.82,0.69,0.8,0.77,0.02,0.16,0.09,0.0,0.04,false
1824,49,Provocity,2,0.12,0.96,0.01,0.91,0.17,0.08,1.0,1.0,1.0,0.17,0.14,1.0,0.16,0.74,0.42,0.54,0.27,0.22,0.34,0.14,0.11,0.11,0.11,0.08,0.12,0.13,0.18,0.21,0.79,0.08,0.15,0.56,0.35,0.39,0.25,0.87,0.3,0.47,0.1,0.88,0.11,0.11,0.73,0.82,0.81,0.87,0.76,0.25,0.17,0.01,0.08,0.03,1.0,0.93,0.94,0.86,0.38,0.31,0.29,0.24,0.84,0.05,0.87,1.0,0.86,0.91,0.83,0.23,0.54,0.55,0.0,0.04,0.9,0.24,0.22,0.45,0.63,0.14,0.11,0.14,0.14,0.17,0.2,0.2,0.3,0.18,0.56,0.42,0.26,0.04,0.02,0.16,0.45,0.15,0.15,0.0,0.11,0.19,0.16,0.0,0.07,false
1825,49,Roycity,9,0.02,0.73,0.02,0.92,0.1,0.1,0.55,0.55,0.3,0.23,0.04,1.0,0.39,0.73,0.46,0.48,0.3,0.13,0.71,0.35,0.22,0.21,0.28,0.16,0.32,0.31,0.34,0.01,0.1,0.07,0.17,0.24,0.21,0.72,0.39,0.2,0.4,0.4,0.38,0.25,0.44,0.42,0.79,0.79,0.82,0.79,0.74,0.81,0.88,0.0,0.01,0.0,0.22,0.16,0.32,0.44,0.03,0.02,0.03,0.04,0.92,0.05,0.68,0.71,0.79,0.8,0.63,0.81,0.16,0.29,0.5,0.01,0.88,0.79,0.03,0.49,0.69,0.09,0.0,0.15,0.12,0.1,0.25,0.22,0.25,0.23,0.27,0.32,0.26,0.0,0.0,0.04,0.72,0.59,0.68,0.75,0.02,0.3,0.07,0.0,0.15,true
1826,49,SaltLakeCitycity,6,0.24,0.31,0.03,0.81,0.29,0.18,0.4,0.56,0.38,0.46,0.25,1.0,0.18,0.5,0.26,0.48,0.49,0.31,0.44,0.23,0.29,0.3,0.21,0.09,0.19,0.2,0.24,0.23,0.43,0.16,0.28,0.49,0.33,0.5,0.25,0.63,0.35,0.53,0.71,0.54,0.61,0.68,0.49,0.54,0.6,0.59,0.59,0.44,0.45,0.09,0.25,0.09,0.56,0.59,0.59,0.61,0.33,0.3,0.28,0.26,0.76,0.13,0.45,0.31,0.31,0.42,0.25,0.42,0.2,0.7,0.0,0.38,0.6,0.37,0.52,0.41,0.25,0.37,0.22,0.12,0.12,0.14,0.19,0.2,0.21,0.17,0.41,0.44,0.36,0.32,0.37,0.24,0.57,0.44,0.63,0.52,0.32,0.12,0.32,0.7,0.33,true
1827,49,Sandycity,3,0.1,1.0,0.0,0.96,0.1,0.05,0.67,0.52,0.26,0.06,0.12,1.0,0.53,0.86,0.28,0.52,0.12,0.11,0.24,0.47,0.26,0.25,0.37,0.26,0.23,0.41,0.39,0.03,0.1,0.03,0.09,0.47,0.17,0.74,0.27,0.4,0.22,0.51,0.18,0.31,0.24,0.22,1.0,0.91,0.95,0.92,0.86,0.39,0.44,0.01,0.03,0.01,0.24,0.23,0.26,0.33,0.05,0.04,0.04,0.05,0.92,0.04,1.0,1.0,1.0,1.0,0.83,0.9,0.15,0.1,1.0,0.03,0.89,0.88,0.1,0.39,0.81,0.05,0.15,0.2,0.18,0.18,0.29,0.33,0.43,0.38,0.28,0.49,0.18,0.0,0.0,0.08,0.68,0.54,0.7,0.59,0.06,0.31,0.13,0.0,0.05,false
1828,49,SouthJordancity,10,0.0,1.0,0.0,0.98,0.05,0.04,0.73,0.51,0.28,0.08,0.02,1.0,0.53,0.87,0.96,0.48,0.19,0.13,0.31,0.46,0.19,0.18,0.0,0.24,0.25,0.09,0.22,0.0,0.07,0.05,0.13,0.36,0.15,0.7,0.32,0.39,0.32,0.46,0.06,0.34,0.09,0.08,1.0,0.99,0.98,0.96,0.94,0.27,0.36,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.96,0.05,1.0,1.0,1.0,1.0,1.0,0.94,0.22,0.08,1.0,0.0,0.96,0.93,0.55,0.78,0.83,0.04,0.24,0.22,0.2,0.2,0.24,0.3,0.44,0.4,0.22,0.58,0.37,0.0,0.0,0.03,0.79,0.54,0.84,0.78,0.06,0.05,0.07,0.0,0.08,false
1829,49,SouthOgdencity,9,0.0,0.53,0.02,0.93,0.11,0.06,0.49,0.5,0.31,0.47,0.02,1.0,0.36,0.64,0.55,0.52,0.42,0.2,0.63,0.34,0.3,0.29,0.41,0.07,0.25,0.35,0.55,0.01,0.18,0.09,0.2,0.4,0.26,0.53,0.27,0.52,0.23,0.6,0.44,0.3,0.43,0.45,0.56,0.7,0.77,0.79,0.62,0.7,0.7,0.0,0.07,0.0,0.47,0.54,0.48,0.48,0.09,0.09,0.08,0.07,0.89,0.08,0.47,0.46,0.56,0.57,0.49,0.7,0.11,0.35,0.5,0.01,0.84,0.68,0.0,0.46,0.54,0.16,0.0,0.14,0.13,0.14,0.25,0.23,0.23,0.23,0.27,0.37,0.17,0.0,0.0,0.08,0.68,0.6,0.68,0.7,0.01,0.32,0.13,0.0,0.07,false
1830,49,SouthSaltLakecity,9,0.0,0.25,0.03,0.82,0.21,0.18,0.37,0.6,0.4,0.42,0.02,1.0,0.12,0.55,0.1,0.26,0.46,0.46,0.37,0.15,0.17,0.16,0.42,0.11,0.27,0.23,0.28,0.01,0.45,0.22,0.47,0.13,0.51,0.55,0.38,0.25,0.64,0.2,1.0,0.48,0.83,0.95,0.42,0.34,0.43,0.31,0.34,0.4,0.5,0.01,0.28,0.01,0.21,0.41,0.56,0.56,0.12,0.2,0.25,0.23,0.77,0.14,0.3,0.21,0.27,0.28,0.32,0.21,0.28,0.83,0.0,0.03,0.53,0.23,0.23,0.33,0.46,0.42,0.13,0.09,0.06,0.05,0.18,0.17,0.16,0.17,0.36,0.47,0.28,0.0,0.03,0.23,0.64,0.35,0.71,0.62,0.01,0.19,0.28,0.0,0.25,true
1831,49,SpanishForkcity,2,0.0,0.86,0.0,0.98,0.01,0.04,0.59,0.56,0.33,0.29,0.0,0.0,0.29,0.61,1.0,0.36,0.53,0.19,0.62,0.27,0.12,0.11,0.0,0.42,0.03,0.18,0.23,0.01,0.19,0.1,0.24,0.19,0.4,0.5,0.68,0.3,0.72,0.21,0.21,0.26,0.25,0.23,1.0,0.87,0.89,0.82,0.81,0.32,0.34,0.0,0.04,0.0,0.22,0.45,0.52,0.44,0.02,0.03,0.03,0.03,0.96,0.04,1.0,1.0,0.94,0.96,0.77,0.72,0.27,0.3,0.5,0.0,0.9,0.7,0.42,0.62,0.5,0.21,0.07,0.11,0.1,0.09,0.18,0.18,0.18,0.21,0.15,0.49,0.24,0.0,0.0,0.03,0.88,0.7,0.86,0.84,0.02,0.12,0.05,0.0,0.04,false
1832,49,Springvillecity,3,0.01,0.79,0.0,0.98,0.03,0.03,0.59,0.59,0.36,0.32,0.02,1.0,0.23,0.58,0.63,0.43,0.43,0.35,0.56,0.21,0.15,0.14,0.01,0.09,0.02,0.37,0.27,0.02,0.34,0.08,0.23,0.3,0.25,0.47,0.52,0.51,0.48,0.35,0.26,0.25,0.23,0.24,0.92,0.84,0.88,0.83,0.78,0.28,0.29,0.0,0.05,0.0,0.23,0.24,0.23,0.24,0.02,0.02,0.02,0.02,0.95,0.02,1.0,1.0,0.86,0.89,0.73,0.64,0.28,0.38,0.5,0.01,0.87,0.63,0.09,0.51,0.48,0.18,0.0,0.12,0.11,0.11,0.18,0.18,0.18,0.19,0.34,0.41,0.17,0.0,0.0,0.04,0.79,0.58,0.71,0.66,0.03,0.12,0.03,0.0,0.1,false
1833,49,Tooelecity,2,0.01,0.55,0.01,0.91,0.05,0.21,0.55,0.5,0.28,0.35,0.0,0.0,0.3,0.54,0.12,0.37,0.43,0.33,1.0,0.29,0.2,0.2,0.13,0.1,0.09,0.3,0.33,0.01,0.31,0.11,0.38,0.16,0.68,0.42,0.65,0.17,0.55,0.28,0.57,0.27,0.48,0.54,0.63,0.64,0.72,0.56,0.76,0.47,0.61,0.01,0.16,0.0,0.36,0.26,0.21,0.18,0.04,0.03,0.02,0.02,0.88,0.04,0.49,0.47,0.6,0.61,0.5,0.72,0.16,0.37,0.5,0.02,0.74,0.71,0.57,0.57,0.52,0.36,0.05,0.12,0.1,0.09,0.18,0.2,0.2,0.2,0.23,0.32,0.26,0.0,0.0,0.05,0.68,0.58,0.74,0.71,0.03,0.09,0.05,0.0,0.08,false
1834,49,WestJordancity,4,0.05,1.0,0.01,0.91,0.12,0.12,0.63,0.58,0.29,0.04,0.07,0.99,0.36,0.91,0.25,0.34,0.1,0.21,0.12,0.31,0.15,0.14,0.29,0.12,0.18,0.27,0.28,0.03,0.17,0.09,0.22,0.24,0.18,0.79,0.41,0.28,0.49,0.31,0.3,0.31,0.39,0.36,1.0,0.81,0.86,0.82,0.75,0.55,0.57,0.01,0.08,0.01,0.12,0.14,0.18,0.37,0.02,0.02,0.02,0.04,0.91,0.05,1.0,1.0,1.0,1.0,0.69,0.82,0.32,0.28,0.5,0.02,0.85,0.76,0.09,0.46,0.83,0.09,0.02,0.14,0.12,0.11,0.26,0.25,0.28,0.26,0.45,0.51,0.46,0.0,0.0,0.06,0.77,0.59,0.84,0.79,0.08,0.13,0.12,0.0,0.04,false
1835,50,Burlingtoncity,9,0.05,0.45,0.02,0.96,0.09,0.02,0.95,0.98,1.0,0.3,0.06,1.0,0.23,0.61,0.3,0.56,0.38,0.39,0.33,0.33,0.3,0.29,0.17,0.1,0.17,0.29,0.33,0.06,0.51,0.28,0.29,0.56,0.39,0.51,0.21,0.67,0.21,0.5,0.39,1.0,0.38,0.4,0.35,0.41,0.47,0.48,0.51,0.58,0.55,0.02,0.36,0.01,0.53,0.53,0.48,0.45,0.16,0.14,0.11,0.1,0.89,0.04,0.16,0.13,0.28,0.38,0.28,0.26,0.08,0.64,0.0,0.04,0.81,0.25,0.27,0.3,0.13,0.27,0.14,0.26,0.26,0.27,0.35,0.38,0.48,0.37,0.71,0.49,0.37,0.05,0.0,0.12,0.5,0.27,0.35,0.28,0.03,0.31,0.19,0.23,0.07,false
1836,50,Colchestertown,1,0.01,0.58,0.01,0.98,0.05,0.01,0.7,0.73,0.62,0.15,0.02,0.69,0.46,0.81,0.37,0.46,0.18,0.14,0.29,0.44,0.34,0.33,0.19,0.3,0.24,0.09,0.28,0.0,0.1,0.16,0.15,0.45,0.19,0.71,0.31,0.51,0.27,0.51,0.38,0.63,0.43,0.42,0.44,0.68,0.75,0.7,0.72,0.69,0.81,0.0,0.2,0.0,0.68,0.54,0.6,0.54,0.18,0.12,0.12,0.1,0.92,0.01,0.09,0.1,0.47,0.52,0.35,0.69,0.05,0.52,0.5,0.04,0.37,0.65,0.43,0.73,0.69,0.07,0.26,0.28,0.28,0.28,0.44,0.43,0.47,0.44,0.34,0.45,0.51,0.0,0.0,0.1,0.6,0.43,0.59,0.44,0.11,0.03,0.04,0.0,0.01,false
1837,50,Rutlandcity,4,0.01,0.32,0.01,0.99,0.03,0.01,0.31,0.44,0.29,0.56,0.0,0.0,0.23,0.43,0.28,0.55,0.61,0.53,0.43,0.25,0.27,0.26,0.32,0.11,0.15,0.0,0.33,0.02,0.31,0.29,0.38,0.3,0.38,0.45,0.31,0.36,0.41,0.35,0.64,0.44,0.55,0.61,0.37,0.53,0.59,0.6,0.55,0.46,0.49,0.01,0.16,0.0,0.17,0.15,0.23,0.19,0.03,0.02,0.03,0.03,0.93,0.02,0.12,0.1,0.3,0.41,0.22,0.47,0.06,0.54,0.5,0.03,0.72,0.43,0.32,0.41,0.0,0.44,0.58,0.23,0.21,0.21,0.31,0.32,0.34,0.31,0.6,0.59,0.67,0.02,0.0,0.07,0.7,0.52,0.77,0.69,0.02,0.2,0.03,0.0,0.06,false
1838,50,SouthBurlingtoncity,4,0.0,0.34,0.01,0.96,0.12,0.01,0.37,0.52,0.33,0.33,0.02,1.0,0.51,0.68,0.14,0.72,0.34,0.03,0.37,0.51,0.51,0.5,0.6,0.16,0.33,0.0,0.75,0.0,0.08,0.1,0.13,0.64,0.09,0.69,0.25,0.6,0.19,0.68,0.47,0.49,0.52,0.52,0.35,0.67,0.74,0.92,0.53,0.55,0.7,0.0,0.11,0.0,0.3,0.31,0.35,0.34,0.11,0.1,0.1,0.09,0.86,0.04,0.11,0.11,0.36,0.37,0.31,0.69,0.03,0.5,0.5,0.01,0.83,0.67,0.03,0.33,0.67,0.04,0.15,0.3,0.28,0.29,0.54,0.55,0.59,0.58,0.34,0.49,0.43,0.0,0.0,0.15,0.51,0.4,0.65,0.53,0.05,0.06,0.02,0.0,0.05,false
1839,51,Alexandriacity,4,0.16,0.15,0.43,0.53,0.26,0.18,0.16,0.58,0.3,0.3,0.18,1.0,0.49,0.77,0.19,0.59,0.19,0.13,0.4,0.54,0.7,0.85,0.36,0.39,0.38,0.33,0.44,0.07,0.18,0.2,0.21,0.8,0.17,0.82,0.06,0.55,0.13,0.84,0.7,0.71,0.68,0.71,0.28,0.44,0.44,0.59,0.32,0.7,0.73,0.1,0.59,0.12,0.64,0.72,0.79,0.8,0.73,0.72,0.71,0.66,0.68,0.32,0.23,0.13,0.14,0.14,0.22,0.22,0.23,0.81,0.0,0.26,0.65,0.25,0.04,0.09,0.5,0.13,0.2,0.52,0.61,0.7,0.71,0.66,0.79,0.63,0.44,0.51,0.26,0.22,0.0,0.48,0.15,0.29,0.19,0.03,0.04,0.61,1.0,1.0,0.27,true
1840,51,Blacksburgtown,1,0.04,0.67,0.08,0.81,0.47,0.03,1.0,1.0,1.0,0.09,0.0,0.0,0.12,0.85,0.49,0.64,0.12,0.16,0.18,0.32,0.16,0.16,0.2,0.06,0.15,0.2,0.26,0.09,1.0,0.11,0.11,1.0,0.43,0.14,0.12,1.0,0.15,0.75,0.05,1.0,0.12,0.08,0.3,0.7,0.75,0.7,0.7,0.42,0.39,0.0,0.15,0.02,0.87,0.95,0.96,0.87,0.66,0.63,0.58,0.48,0.81,0.06,0.07,0.04,0.33,0.41,0.36,0.12,0.08,0.57,0.0,0.03,0.78,0.13,0.05,0.28,0.75,0.16,0.2,0.21,0.2,0.22,0.32,0.3,0.33,0.28,1.0,0.28,0.12,0.0,0.0,0.32,0.33,0.0,0.0,0.11,0.05,0.15,0.36,0.0,0.05,false
1841,51,Charlottesvilledistrict,4,0.0,0.28,0.24,0.77,0.15,0.02,0.28,0.53,0.3,0.32,0.02,0.91,0.42,0.75,0.14,0.63,0.28,0.13,0.44,0.44,0.45,0.46,0.31,0.0,0.39,0.01,0.22,0.01,0.16,0.15,0.17,0.72,0.15,0.7,0.22,0.83,0.12,0.7,0.43,0.41,0.62,0.57,0.32,0.54,0.66,0.66,0.73,0.63,0.72,0.01,0.3,0.0,0.52,0.55,0.48,0.42,0.12,0.11,0.08,0.07,0.97,0.02,0.06,0.06,0.28,0.4,0.24,0.38,0.05,0.54,0.5,0.02,0.78,0.34,0.0,0.09,0.79,0.09,0.08,0.27,0.28,0.29,0.5,0.44,0.43,0.46,0.38,0.41,0.04,0.0,0.0,0.09,0.46,0.21,0.05,0.34,0.03,0.09,0.12,0.0,0.29,true
1842,51,Chesapeakecity,8,0.23,0.58,0.53,0.55,0.08,0.02,0.43,0.5,0.29,0.25,0.23,0.96,0.4,0.73,0.2,0.36,0.3,0.24,0.6,0.37,0.3,0.33,0.27,0.33,0.23,0.37,0.45,0.12,0.23,0.27,0.39,0.26,0.23,0.63,0.32,0.37,0.34,0.41,0.48,0.33,0.48,0.49,0.56,0.67,0.62,0.68,0.6,0.6,0.64,0.1,0.33,0.02,0.25,0.27,0.3,0.33,0.03,0.03,0.03,0.03,0.95,0.03,0.25,0.27,0.61,0.6,0.57,0.69,0.13,0.31,0.5,0.2,0.73,0.69,0.61,0.39,0.75,0.25,0.25,0.19,0.19,0.19,0.3,0.34,0.37,0.37,0.51,0.62,0.42,0.0,0.0,0.05,0.58,0.48,0.44,0.61,0.99,0.04,0.06,0.47,0.18,true
1843,51,Christiansburgtown,9,0.01,0.36,0.1,0.92,0.02,0.01,0.39,0.48,0.31,0.37,0.0,0.0,0.24,0.56,0.18,0.39,0.46,0.33,0.4,0.26,0.24,0.22,0.28,0.0,0.37,0.33,0.55,0.01,0.28,0.56,0.55,0.26,0.21,0.6,0.59,0.48,0.55,0.39,0.51,0.28,0.59,0.58,0.35,0.62,0.64,0.8,0.43,0.66,0.74,0.0,0.09,0.0,0.0,0.3,0.25,0.36,0.0,0.01,0.01,0.01,0.99,0.01,0.07,0.08,0.38,0.4,0.36,0.62,0.05,0.4,0.5,0.01,0.86,0.61,0.03,0.51,0.71,0.28,0.06,0.12,0.12,0.11,0.15,0.19,0.22,0.19,0.3,0.35,0.21,0.0,0.0,0.01,0.76,0.53,0.69,0.75,0.04,0.09,0.01,0.0,0.05,false
1844,51,ColonialHeightscity,9,0.01,0.37,0.02,0.95,0.13,0.02,0.39,0.4,0.28,0.52,0.03,1.0,0.38,0.52,0.21,0.57,0.55,0.13,0.84,0.4,0.36,0.35,0.24,0.0,0.36,0.21,0.33,0.01,0.14,0.3,0.37,0.26,0.2,0.53,0.36,0.33,0.32,0.41,0.43,0.27,0.49,0.49,0.35,0.68,0.69,0.86,0.6,0.72,0.67,0.0,0.05,0.0,0.18,0.16,0.29,0.28,0.05,0.04,0.07,0.06,0.9,0.03,0.06,0.08,0.4,0.39,0.39,0.68,0.04,0.32,0.5,0.01,0.89,0.68,0.03,0.31,0.5,0.17,0.1,0.14,0.13,0.14,0.31,0.3,0.3,0.33,0.31,0.23,0.37,0.01,0.0,0.12,0.61,0.66,0.56,0.67,0.02,0.18,0.02,0.0,0.1,false
1845,51,Danvillecity,2,0.07,0.33,0.71,0.43,0.03,0.01,0.38,0.39,0.28,0.63,0.08,1.0,0.15,0.4,0.23,0.32,0.69,0.45,0.57,0.2,0.21,0.28,0.19,0.12,0.22,0.09,0.48,0.09,0.5,0.71,0.75,0.18,0.58,0.35,0.8,0.35,0.85,0.26,0.65,0.39,0.64,0.67,0.37,0.34,0.32,0.25,0.28,0.68,0.68,0.07,0.53,0.0,0.11,0.15,0.21,0.23,0.0,0.01,0.01,0.01,0.97,0.03,0.19,0.17,0.33,0.33,0.37,0.5,0.12,0.56,0.0,0.08,0.73,0.51,0.5,0.66,0.38,0.63,0.49,0.06,0.06,0.07,0.05,0.09,0.1,0.11,0.33,0.15,0.36,0.04,0.0,0.01,0.81,0.67,0.71,0.79,0.12,0.1,0.12,0.0,0.16,true
1846,51,Fredericksburgcity,2,0.01,0.39,0.42,0.64,0.06,0.04,0.72,0.81,0.76,0.43,0.03,1.0,0.25,0.56,0.16,0.41,0.51,0.26,0.44,0.29,0.3,0.34,0.24,0.17,0.16,0.22,0.35,0.02,0.32,0.39,0.45,0.42,0.16,0.49,0.13,0.5,0.34,0.44,0.67,0.67,0.54,0.62,0.34,0.38,0.4,0.53,0.39,0.6,0.67,0.02,0.54,0.0,0.67,0.59,0.61,0.67,0.14,0.1,0.1,0.1,0.94,0.07,0.21,0.15,0.25,0.32,0.28,0.21,0.12,0.71,0.0,0.03,0.7,0.21,0.26,0.26,0.52,0.52,0.24,0.22,0.24,0.29,0.4,0.41,0.42,0.42,0.54,0.41,0.32,0.01,0.14,0.08,0.58,0.36,0.17,0.5,0.03,0.15,0.12,0.0,0.18,true
